Report Key,Entry Key,Report Name,Report ID,Transaction Date [Old],Transaction Date,Sent for Payment Date,Employee ID,Department Code,Department,Project Code,Legal Entity (Employee profile),Expense Type,Purpose,Vendor,Payment Type,Credit Card Account Key,Last Four Account Digits,Approved Amount (USD),Reporting Currency,Expense Amount (transaction currency),Transaction Currency,Approved Amount,Reimbursement Currency,Account Code 1,HCP Attendee,Exception Text,Month and Year,Cost Centre Lookup,GL Account,,
53028,555323,Project Harmony Athlone Cutover,87550984A6C841E8B147,"Feb 15, 2024","Feb 15, 2024","Mar 11, 2024",7236,65130,65130,,3115,Airfare,Project Harmony Athlone Cutover Activities,British Airways,Bank of America Corporate Card,2969,5585,215.95,USD,171.87,GBP,171.87,GBP,640100,,,Mar-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
53028,555354,Project Harmony Athlone Cutover,87550984A6C841E8B147,"Feb 14, 2024","Feb 14, 2024","Mar 11, 2024",7236,65130,65130,,3115,Agency Booking Fees,Project Harmony Athlone Cutover Activities,THE TRAVE 411937181,Bank of America Corporate Card,2969,5585,4.53,USD,3.6,GBP,3.6,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
49072,555369,February Expenses (01/02/2024),02F4258644DB41D79D6C,"Feb 15, 2024","Feb 15, 2024","Mar 7, 2024",6914,66100,66100,,3120,Airfare,Harmony Athlone Cut over,British Airways,Bank of America Corporate Card,3287,2418,217.17,USD,172.84,GBP,172.84,GBP,640100,,,Mar-24, ERP Harmony,640100 - Airfare/Rail,,
53028,555404,Project Harmony Athlone Cutover,87550984A6C841E8B147,"Feb 14, 2024","Feb 14, 2024","Mar 11, 2024",7236,65130,65130,,3115,Agency Booking Fees,Project Harmony Athlone Cutover Activities,THE TRAVE 411937183,Bank of America Corporate Card,2969,5585,4.53,USD,3.6,GBP,3.6,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
50302,555410,S2P February Expenses,038D1CB13C5E49BFB5DC,"Feb 15, 2024","Feb 15, 2024","Mar 5, 2024",7376,65180,65180,,3115,Taxi,S2P go live week,UBER    TRIP,Bank of America Corporate Card,2872,5728,69.08,USD,54.98,GBP,54.98,GBP,640800,,,Mar-24, IS Corporate,640800 - Automobile/Tolls/Parking,,
49072,555411,February Expenses (01/02/2024),02F4258644DB41D79D6C,"Feb 14, 2024","Feb 14, 2024","Mar 7, 2024",6914,66100,66100,,3120,Agency Booking Fees,Harmony Athlone Cut over,THE TRAVE 481400800,Bank of America Corporate Card,3287,2418,2.61,USD,2.07,GBP,2.07,GBP,780700,,,Mar-24, ERP Harmony,780700 - Other Misc Expense,,
49072,555438,February Expenses (01/02/2024),02F4258644DB41D79D6C,"Feb 14, 2024","Feb 14, 2024","Mar 7, 2024",6914,66100,66100,,3120,Agency Booking Fees,Harmony Athlone Cut over,THE TRAVE 481400800,Bank of America Corporate Card,3287,2418,7.78,USD,6.18,GBP,6.18,GBP,780700,,,Mar-24, ERP Harmony,780700 - Other Misc Expense,,
53028,555439,Project Harmony Athlone Cutover,87550984A6C841E8B147,"Feb 14, 2024","Feb 14, 2024","Mar 11, 2024",7236,65130,65130,,3115,Agency Booking Fees,Project Harmony Athlone Cutover Activities,THE TRAVE 441362566,Bank of America Corporate Card,2969,5585,10.39,USD,8.25,GBP,8.25,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
50954,559969,February Expenses (01/02/2024),DDE8407C12C249D4B5CD,"Feb 19, 2024","Feb 19, 2024","Mar 7, 2024",6745,66100,66100,,3120,Parking,Harmony phase 4a Athlone training,WWW.GATWICKAIRPORT.COM,Bank of America Corporate Card,3454,5382,107.11,USD,85,GBP,85,GBP,640800,,,Mar-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
50954,561539,February Expenses (01/02/2024),DDE8407C12C249D4B5CD,"Feb 19, 2024","Feb 19, 2024","Mar 7, 2024",6745,66100,66100,,3120,Airfare,Harmony phase 4a Athlone training,Ryanair D 0000000GI6V2P0,Bank of America Corporate Card,3454,5382,206.74,USD,164.06,GBP,164.06,GBP,640100,,,Mar-24, ERP Harmony,640100 - Airfare/Rail,,
50954,561600,February Expenses (01/02/2024),DDE8407C12C249D4B5CD,"Feb 19, 2024","Feb 19, 2024","Mar 7, 2024",6745,66100,66100,,3120,Agency Booking Fees,Harmony phase 4a Athlone training,THE TRAVE 421569138,Bank of America Corporate Card,3454,5382,4.54,USD,3.6,GBP,3.6,GBP,780700,,,Mar-24, ERP Harmony,780700 - Other Misc Expense,,
51122,562573,KSP visit,92BA73D47B1542B0B855,"Feb 20, 2024","Feb 20, 2024","Mar 5, 2024",7180,65140,65140,,3115,Employee Meal - Dinner,Dinner,LOUNGERS,Bank of America Corporate Card,3420,4589,72.54,USD,57.59,GBP,57.59,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51122,562574,KSP visit,92BA73D47B1542B0B855,"Feb 20, 2024","Feb 20, 2024","Mar 5, 2024",7180,65140,65140,,3115,Train,London to Sittingbourne,Trainline,Bank of America Corporate Card,3420,4589,33.88,USD,26.9,GBP,26.9,GBP,640100,,,Mar-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
51122,562591,KSP visit,92BA73D47B1542B0B855,"Feb 20, 2024","Feb 20, 2024","Mar 5, 2024",7180,65140,65140,,3115,Hotel,KSP visit,HEMPSTEAD HOUSE HOTEL,Bank of America Corporate Card,3420,4589,170.05,USD,135,GBP,135,GBP,640300,,,Mar-24, IS Enterprise Delivery & End User Services,640300 - Lodging,,
51122,562592,KSP visit,92BA73D47B1542B0B855,"Feb 21, 2024","Feb 21, 2024","Mar 5, 2024",7180,65140,65140,,3115,Hotel,KSP visit,HEMPSTEAD HOUSE HOTEL,Bank of America Corporate Card,3420,4589,170.42,USD,135,GBP,135,GBP,640300,,,Mar-24, IS Enterprise Delivery & End User Services,640300 - Lodging,,
50954,563017,February Expenses (01/02/2024),DDE8407C12C249D4B5CD,"Feb 20, 2024","Feb 20, 2024","Mar 7, 2024",6745,66100,66100,,3120,Airfare,Harmony phase 4a Athlone training,Ryanair D 0000000FIM9MP0,Bank of America Corporate Card,3454,5382,228.38,USD,181.3,GBP,181.3,GBP,640100,,,Mar-24, ERP Harmony,640100 - Airfare/Rail,,
51103,565029,Tech Ops Leadership Team,705D817CB3F7442F8C8D,"Feb 3, 2024","Feb 3, 2024","Mar 3, 2024",7026,65130,65130,,3115,Airfare,Tech Ops Leadership Meeting,British Airways,Bank of America Corporate Card,3052,9796,377.55,USD,298.88,GBP,298.88,GBP,640100,,,Mar-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
51103,565030,Tech Ops Leadership Team,705D817CB3F7442F8C8D,"Feb 5, 2024","Feb 5, 2024","Mar 3, 2024",7026,65130,65130,,3115,Agency Booking Fees,Tech Ops Leadership Meeting,THE TRAVE 411923262,Bank of America Corporate Card,3052,9796,5.27,USD,4.17,GBP,4.17,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
51103,565031,Tech Ops Leadership Team,705D817CB3F7442F8C8D,"Feb 5, 2024","Feb 5, 2024","Mar 3, 2024",7026,65130,65130,,3115,Agency Booking Fees,Tech Ops Leadership Meeting,THE TRAVE 411923262,Bank of America Corporate Card,3052,9796,5.15,USD,4.08,GBP,4.08,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
51103,565032,Tech Ops Leadership Team,705D817CB3F7442F8C8D,"Feb 19, 2024","Feb 19, 2024","Mar 3, 2024",7026,65130,65130,,3115,Parking,Tech Ops Leadership Meeting,MANCHESTER AIRPORT,Bank of America Corporate Card,3052,9796,7.56,USD,6,GBP,6,GBP,640800,,,Mar-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
51103,565034,Tech Ops Leadership Team,705D817CB3F7442F8C8D,"Feb 20, 2024","Feb 20, 2024","Mar 3, 2024",7026,65130,65130,,3115,Employee Meal - Dinner,Tech Ops Leadership Meeting,PRET A MANGER,Bank of America Corporate Card,3052,9796,12.16,USD,9.65,GBP,9.65,GBP,620100,,,Mar-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
51273,565064,Harmony Athlone Go-live,1D6A73530C554F29AB13,"Feb 20, 2024","Feb 20, 2024","Mar 28, 2024",7026,65130,65130,,3115,Airfare,Harmony Athlone Go-Live,British Airways,Bank of America Corporate Card,3052,9796,207.69,USD,164.88,GBP,164.88,GBP,640100,,,Mar-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
51273,565065,Harmony Athlone Go-live,1D6A73530C554F29AB13,"Feb 19, 2024","Feb 19, 2024","Mar 28, 2024",7026,65130,65130,,3115,Agency Booking Fees,Harmony Athlone Go-Live,THE TRAVE 471592232,Bank of America Corporate Card,3052,9796,1.99,USD,1.58,GBP,1.58,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
51273,565066,Harmony Athlone Go-live,1D6A73530C554F29AB13,"Feb 19, 2024","Feb 19, 2024","Mar 28, 2024",7026,65130,65130,,3115,Agency Booking Fees,Harmony Athlone Go-Live,THE TRAVE 471592232,Bank of America Corporate Card,3052,9796,2.21,USD,1.75,GBP,1.75,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
51273,565067,Harmony Athlone Go-live,1D6A73530C554F29AB13,"Feb 19, 2024","Feb 19, 2024","Mar 28, 2024",7026,65130,65130,,3115,Agency Booking Fees,Harmony Athlone Go-Live,THE TRAVE 471592232,Bank of America Corporate Card,3052,9796,6.19,USD,4.91,GBP,4.91,GBP,780700,,,Mar-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
51122,565125,KSP visit,92BA73D47B1542B0B855,"Feb 22, 2024","Feb 22, 2024","Mar 5, 2024",7180,65140,65140,,3115,Train,Sittingbourne to London,Trainline,Bank of America Corporate Card,3420,4589,28.98,USD,22.93,GBP,22.93,GBP,640100,,,Mar-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
51122,565126,KSP visit,92BA73D47B1542B0B855,"Feb 20, 2024","Feb 20, 2024","Mar 5, 2024",7180,65140,65140,,3115,Public Transport,Travel to station,TFL TRAVEL CH,Bank of America Corporate Card,3420,4589,6.42,USD,5.1,GBP,5.1,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51499,568498,Bob Broadbridge,0BF1C374A0064F69AAAE,"Jan 19, 2024","Jan 19, 2024","Mar 21, 2024",6806,66100,66100,,3115,Airfare,Harmony Phase 4,Ryanair D 0000000MR246R0,Bank of America Corporate Card,3505,6605,114.34,USD,89.99,GBP,89.99,GBP,640100,,,Mar-24, ERP Harmony,640100 - Airfare/Rail,,
51499,568499,Bob Broadbridge,0BF1C374A0064F69AAAE,"Jan 19, 2024","Jan 19, 2024","Mar 21, 2024",6806,66100,66100,,3115,Airfare,Harmony Phase 4,Aer Lingus,Bank of America Corporate Card,3505,6605,255.09,USD,200.76,GBP,200.76,GBP,640100,,,Mar-24, ERP Harmony,640100 - Airfare/Rail,,
51499,568500,Bob Broadbridge,0BF1C374A0064F69AAAE,"Jan 19, 2024","Jan 19, 2024","Mar 21, 2024",6806,66100,66100,,3115,Agency Booking Fees,Harmony Phase 4,THE TRAVE 431558929,Bank of America Corporate Card,3505,6605,4.57,USD,3.6,GBP,3.6,GBP,780700,,,Mar-24, ERP Harmony,780700 - Other Misc Expense,,
51122,568781,KSP visit,92BA73D47B1542B0B855,"Feb 22, 2024","Feb 22, 2024","Mar 5, 2024",7180,65140,65140,,3115,Public Transport,Travel to station,TFL TRAVEL CH,Bank of America Corporate Card,3420,4589,4.42,USD,3.5,GBP,3.5,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51103,570420,Tech Ops Leadership Team,705D817CB3F7442F8C8D,"Feb 23, 2024","Feb 23, 2024","Mar 3, 2024",7026,65130,65130,,3115,Train,Tech Ops Leadership Meeting,Trainline,Bank of America Corporate Card,3052,9796,18.06,USD,14.27,GBP,14.27,GBP,640100,,,Mar-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
51499,570518,Bob Broadbridge,0BF1C374A0064F69AAAE,"Jan 28, 2024","Jan 28, 2024","Mar 21, 2024",6806,66100,66100,,3115,Employee Meal - Dinner,Harmony Phase 4,J D WETHERSPOON PLC,Bank of America Corporate Card,3505,6605,56.29,USD,44.3,GBP,44.3,GBP,620100,,,Mar-24, ERP Harmony,620100 - Employee Meals/Activities,,
48877,572157,AI Speech Tool,B2B052F6CD564AF1A84B,"Feb 6, 2024","Feb 6, 2024","Mar 1, 2024",6521,65120,65120,,3115,Miscellaneous,New Team member welcome card,GROUPGREETING,Bank of America Corporate Card,3571,498,6.01,USD,4.79,GBP,4.79,GBP,780700,,,Mar-24," IS Strategy, Ops & Compliance",780700 - Other Misc Expense,,
51757,572187,Cambridge wc 26th Feb,A0E20B50936546EF898F,"Feb 27, 2024","Feb 27, 2024","Mar 5, 2024",4733,65190,65190,,3101,Employee Meal - Dinner,Team Happy Hour,EAGLE,Bank of America Corporate Card,3625,6895,37.73,USD,29.75,GBP,29.75,GBP,620100,,,Mar-24, IS InfoSec & Enterprise Architecture,620100 - Employee Meals/Activities,,
51757,572190,Cambridge wc 26th Feb,A0E20B50936546EF898F,"Feb 27, 2024","Feb 27, 2024","Mar 5, 2024",4733,65190,65190,,3101,Personal Car Mileage,Cambridge Visit,,Personal Card/Cash,,,118.72,USD,93.6,GBP,93.6,GBP,640100,,,Mar-24, IS InfoSec & Enterprise Architecture,640100 - Airfare/Rail,,
51770,572248,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Zettle_ Patrick Fury,Bank of America Corporate Card,3000,1892,11.37,USD,9,GBP,9,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572249,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,SHOFIQUEMI  TAXISHOFIQ,Bank of America Corporate Card,3000,1892,16.30,USD,12.9,GBP,12.9,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572250,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,12.57,USD,9.95,GBP,9.95,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572251,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Professional Subscriptions/Dues,Efax Personal Accounts,CCSI EFAX,Bank of America Corporate Card,3000,1892,16.68,USD,13.2,GBP,13.2,GBP,620200,,,Mar-24, IS Enterprise Delivery & End User Services,620200 - Employee Memberships/Dues,,
51770,572252,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Dinner,KSP VC Install Project,UBER    EATS,Bank of America Corporate Card,3000,1892,54.57,USD,43.18,GBP,43.18,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572253,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,8.81,USD,6.97,GBP,6.97,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572254,February 2024 Expenses,D6D43275EFB040268482,"Feb 22, 2024","Feb 22, 2024","Mar 18, 2024",8128,65140,65140,,3101,Train,KSP VC Install Project,Trainline,Bank of America Corporate Card,3000,1892,92.21,USD,72.96,GBP,72.96,GBP,640100,,,Mar-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
51770,572255,February 2024 Expenses,D6D43275EFB040268482,"Feb 21, 2024","Feb 21, 2024","Mar 18, 2024",8128,65140,65140,,3101,Professional Subscriptions/Dues,Efax Personal Accounts,CCSI EFAX,Bank of America Corporate Card,3000,1892,16.66,USD,13.2,GBP,13.2,GBP,620200,,,Mar-24, IS Enterprise Delivery & End User Services,620200 - Employee Memberships/Dues,,
51770,572256,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,8.83,USD,6.99,GBP,6.99,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572257,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Let's Go Green Cabs,Bank of America Corporate Card,3000,1892,11.62,USD,9.2,GBP,9.2,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572258,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Zettle_ Marc  Sittingb,Bank of America Corporate Card,3000,1892,13.26,USD,10.5,GBP,10.5,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572259,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Breakfast,KSP VC Install Project,ST PANCRAS INTL,Bank of America Corporate Card,3000,1892,4.61,USD,3.65,GBP,3.65,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572260,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Lunch,KSP VC Install Project,UBER    EATS,Bank of America Corporate Card,3000,1892,44.47,USD,35.22,GBP,35.22,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572261,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Train,KSP VC Install Project,Trainline,Bank of America Corporate Card,3000,1892,79.14,USD,62.67,GBP,62.67,GBP,640100,,,Mar-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
51770,572262,February 2024 Expenses,D6D43275EFB040268482,"Feb 8, 2024","Feb 8, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,22.63,USD,17.92,GBP,17.92,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572263,February 2024 Expenses,D6D43275EFB040268482,"Feb 6, 2024","Feb 6, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Zettle_ Patrick Fury,Bank of America Corporate Card,3000,1892,11.28,USD,9,GBP,9,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572264,February 2024 Expenses,D6D43275EFB040268482,"Feb 6, 2024","Feb 6, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Dinner,KSP VC Install Project,APOORVA RESTAURANT,Bank of America Corporate Card,3000,1892,46.33,USD,36.95,GBP,36.95,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572265,February 2024 Expenses,D6D43275EFB040268482,"Feb 6, 2024","Feb 6, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,8.70,USD,6.94,GBP,6.94,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572266,February 2024 Expenses,D6D43275EFB040268482,"Feb 6, 2024","Feb 6, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,10.36,USD,8.26,GBP,8.26,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572267,February 2024 Expenses,D6D43275EFB040268482,"Feb 6, 2024","Feb 6, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,SHOFIQUEMI  TAXISHOFIQ,Bank of America Corporate Card,3000,1892,12.04,USD,9.6,GBP,9.6,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572268,February 2024 Expenses,D6D43275EFB040268482,"Feb 5, 2024","Feb 5, 2024","Mar 18, 2024",8128,65140,65140,,3101,Train,KSP VC Install Project,Trainline,Bank of America Corporate Card,3000,1892,94.47,USD,74.78,GBP,74.78,GBP,640100,,,Mar-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
51770,572269,February 2024 Expenses,D6D43275EFB040268482,"Feb 1, 2024","Feb 1, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Dinner,KSP VC Install Project,UBER  EATS,Bank of America Corporate Card,3000,1892,66.14,USD,52.13,GBP,52.13,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572270,February 2024 Expenses,D6D43275EFB040268482,"Jan 31, 2024","Jan 31, 2024","Mar 18, 2024",8128,65140,65140,,3101,Train,KSP VC Install Project,Trainline,Bank of America Corporate Card,3000,1892,46.33,USD,36.48,GBP,36.48,GBP,640100,,,Mar-24, IS Enterprise Delivery & End User Services,640100 - Airfare/Rail,,
51770,572271,February 2024 Expenses,D6D43275EFB040268482,"Jan 31, 2024","Jan 31, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Let's Go Green Cabs,Bank of America Corporate Card,3000,1892,12.70,USD,10,GBP,10,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572272,February 2024 Expenses,D6D43275EFB040268482,"Jan 31, 2024","Jan 31, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Let's Go Green Cabs,Bank of America Corporate Card,3000,1892,12.32,USD,9.7,GBP,9.7,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572273,February 2024 Expenses,D6D43275EFB040268482,"Jan 31, 2024","Jan 31, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,8.81,USD,6.94,GBP,6.94,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572275,February 2024 Expenses,D6D43275EFB040268482,"Jan 30, 2024","Jan 30, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Dinner,KSP VC Install Project,UBER    EATS,Bank of America Corporate Card,3000,1892,30.24,USD,23.79,GBP,23.79,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572277,February 2024 Expenses,D6D43275EFB040268482,"Jan 30, 2024","Jan 30, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,Let's Go Green Cabs,Bank of America Corporate Card,3000,1892,12.07,USD,9.5,GBP,9.5,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
51770,572278,February 2024 Expenses,D6D43275EFB040268482,"Jan 30, 2024","Jan 30, 2024","Mar 18, 2024",8128,65140,65140,,3101,Employee Meal - Dinner,KSP VC Install Project,UBER    EATS,Bank of America Corporate Card,3000,1892,11.60,USD,9.13,GBP,9.13,GBP,620100,,,Mar-24, IS Enterprise Delivery & End User Services,620100 - Employee Meals/Activities,,
51770,572279,February 2024 Expenses,D6D43275EFB040268482,"Jan 29, 2024","Jan 29, 2024","Mar 18, 2024",8128,65140,65140,,3101,Taxi,KSP VC Install Project,UBER    TRIP,Bank of America Corporate Card,3000,1892,203.21,USD,159.99,GBP,159.99,GBP,640800,,,Mar-24, IS Enterprise Delivery & End User Services,640800 - Automobile/Tolls/Parking,,
